url,category,clean text
https://www.archaeology.org/news/7681-190528-bronze-age-bulgaria,Bronze Age,"Bronze Age Dwelling Found in Bulgaria. SOFIA, BULGARIA— Archaeology in Bulgaria reports that a dwelling dating to the Late Bronze Age was discovered in northwest Bulgaria during investigation of the proposed route of a natural gas pipeline stretching from Russia, through Turkey and Bulgaria, and into Central Europe. The structure had wattle-and-daub walls fashioned from vertical wooden poles woven with sticks and plastered with clay. “What’s interesting is that [one of] the clay walls collapsed right on top of the [household] inventory that was inside the dwelling, and we are finding [the artifacts] right where they stood over 3,000 years ago,” said archaeologist Andrey Aladzhov of Bulgaria’s National Institute and Museum of Archaeology. The artifacts include pottery made by the Orsoya-Baley Culture, he added, which links the site to settlements found near the Danube River and the Mediterranean Sea. Radiocarbon dating of bone fragments in a burial urn found near the home could help archaeologists date the site. "
https://www.archaeology.org/news/7668-190521-laos-megalithic-jars,South&Southeast Asia,"More Megalithic Jars Mapped in Laos. CANBERRA, AUSTRALIA— Live Science reports that a new survey conducted in central Laos by a team of archaeologists from Laos and Australia revealed an additional 137 stone jars at 15 new sites in the rugged terrain surrounding the Plain of Jars. The giant, carved stone jars are thought to have been used in burial rituals some 2,500 years ago. Researchers have suggested that bodies may have been stored in the jars until the bones could be cleaned and buried. Archaeologist Louise Shewan of Monash University said the newly mapped jars indicate that such burial practices may have been more widespread than previously thought. The jars were probably carved in quarries and transported to the forested mountain sites, said Shewan's codirector on the project, Dougald O’Reilly of Australian National University. Near the jars, the researchers uncovered stone disks carved with images of animals and geometric designs buried with the carved side face down. Decorative ceramics, glass beads, iron tools, decorative disks worn in the ears, spindle whorls, and miniature clay jars were also uncovered. "
https://www.archaeology.org/news/7667-190521-egypt-sweet-watermelon,Egyptian,"Ancient Egyptians Enjoyed Sweet Watermelons. MUNICH, GERMANY— New Scientist reports that Egyptians living some 3,500 years ago may have eaten watermelons similar to those we enjoy today. Botanists Susanne Renner of the University of Munich and Guillaume Chomicki of the University of Oxford analyzed a tiny piece of one of the ancient watermelon leaves that were discovered in an Egyptian tomb and sent to botanist Joseph Hooker in London in the late nineteenth century. Fortunately, the partial genome sequence the researchers obtained from the artifact contained genes related to color and taste. This melon plant did not produce the bitter cucurbitacins found in Africa’s wild, round watermelons. It also lacked a functioning gene for transforming the red pigment lycopene into another substance, which means the plant produced fruit with red flesh. Ancient Egyptian images of watermelons depict them with an elongated shape, but the partial gene sequence did not reveal the contours of this particular plant's fruit. Renner said the analysis also suggests the plant was related to sweet watermelons with white flesh that are grown to this day in Sudan. "
https://www.archaeology.org/news/7666-190520-egypt-meteor-glass,Egyptian,"New Thoughts on the Origins of King Tut’s Yellow Scarab. BENTLEY, AUSTRALIA— Live Science reports that a carved piece of canary-yellow glass worn as pectoral ornament by Egypt’s King Tutankhamun was likely formed by ground-based shock waves initiated by a meteorite impact some 29 million years ago. Aaron Cavosie of Curtin University led a team of researchers who analyzed grains of the mineral zircon found in similar pieces of glass recovered in the Libyan desert. It had been previously suggested that such yellow glass could have been formed by the heat and pressure created by an asteroid that exploded near the Earth, in an event known as an airburst. But Cavosie and his colleagues detected evidence that the zircon in the glass samples had transformed from reidite, a mineral only formed under pressure so intense it must have been triggered by an actual meteor impact. Cavosie explained that although airbursts happen more frequently than meteor impacts, they do not cause as much damage. "
https://www.archaeology.org/news/7659-190516-florida-underwater-burials,Native American,"New Dates for Florida’s Ancient, Underwater Burial Site. SARASOTA, FLORIDA— The Herald Tribune reports that a Native American burial ground located off Florida’s Manasota Key is about 8,000 years old, or some 1,000 years older than previously thought. Ryan Duggins of the Bureau of Archaeological Research for the Florida Department of State said the site, which was discovered in 2016, was once a shallow, freshwater burial pond that was used for about 1,000 years before it was innundated by the rising waters of the Gulf of Mexico. Surveys in 2017 revealed a six-foot-deep bed of peat containing human remains, an infilled river channel, and three infilled springs. Charred wood at the northern end of the site has been dated to between 8,949 and 8,200 years ago. "
https://www.archaeology.org/news/7655-190514-han-dynasty-tombs,East Asia,"Han Dynasty Cemetery Found in Central China. ZHENGZHOU, CHINA— Xinhua reports that 160 tombs dating to the Han Dynasty (202 B.C.–A.D. 220) were discovered in Zhengzhou, a city in central China’s Henan Province. Not many artifacts dating to the Han Dynasty have been found during previous excavations in the city, but more than 1,000 objects, including bronzes, ironware, pottery, and coins, have been recovered from the tombs. “Not far from the tombs is an ancient town, which may prove that the people buried here were residents of the town,” explained Gao Zanling of Zhengzhou’s Cultural Relic Institute. "
https://www.archaeology.org/news/7649-190513-spanish-fort-taiwan,East Asia,"Researchers in Taiwan Look for Signs of Spanish Formosa. KEELUNG CITY, TAIWAN— Focus Taiwan reports that a blue and white porcelain medicine bottle dating to the Qing Dynasty (1644–1911) was among the artifacts discovered on Heping Island, which is located off the northern coast of Taiwan, by a team of Spanish and Taiwanese researchers. The other artifacts include Neolithic bone and shell tools and Iron-Age ceramic tiles decorated with cord impressions. Tsang Cheng-hwa of Tsing Hua University said the team members are looking for traces of Spanish Formosa, a colony established in the area in the 1620s. The Spanish intended San Salvador, the fort at the site, to protect their interests in the shipping route between China and the Philippines, but eventually the fort was handed over to the Dutch in 1642. "
https://www.archaeology.org/news/7648-190513-egypt-defensive-castle,Egyptian,"26th-Dynasty Military Castle Discovered in Egypt. CAIRO, EGYPT—According to a Xinhua report, traces of a military castle dating to between 664 and 610 B.C. have been uncovered in Egypt’s North Sinai province. Mostafa Waziri, secretary-general of the Supreme Council of Antiquities, said the mud-brick structure, built during the reign of Psamtik I, had 16 towers. It measured some 278 feet long by 36 feet wide, and had been constructed on top of another, unfinished castle. The excavation team, led by Hesham Hussein, has also found living quarters for the soldiers who were stationed there. Hussein said the castle acted as the main gate at ancient Egypt’s eastern border. Most of its buildings had been destroyed by attackers. "
https://www.archaeology.org/news/7651-190513-washington-klallam-tsunamis,Native American,"Evidence of Tsunamis Found at Ancient Klallam Village. PORT ANGELES, WASHINGTON—Evidence for as many as five tsunamis has been detected at an ancient Klallam village site on the north coast of Washington State’s Olympic Peninsula, according to a Jefferson Public Radio report. Klallam oral history tells of a wise man who warned the people to prepare for flooding when they noticed their fresh water turning salty, as could happen with the displacement of a large amount of water. Archaeologist Sarah Sterling of Portland State University participated in the excavation of the village site of Tse-whit-zen in 2004. She said she found thin, clear layers of marine sand on top of wrecked houses and hearths, with a new village built over them. Her team of researchers also discovered signs of scouring and backwash deposits, she said. “What we have I think are cultural rubble draped across beach features,” Sterling said. “So it’s been entrained by the wave, washed back and forth, and left in these S-shaped swash deposits. I think those are from the tsunami as well.” Tsunami models indicate the waves were up to 20 feet tall. Gaps in radiocarbon dates for the site, which was occupied over a period of some 2,700 years, correlate with known major earthquakes, Sterling noted. "
https://www.archaeology.org/news/7641-190509-china-dog-sacrifices,East Asia,"Survey Studies Shang Dynasty Dog Sacrifices. NEW YORK, NEW YORK—Roderick Campbell of New York University and Zhipeng Li of the Chinese Academy of Social Sciences reviewed the burials of sacrificed dogs from multiple Shang Dynasty sites, according to a Live Science report, and found that nearly three-quarters were under one year of age at the time of death. The Shang Dynasty ruled the area known as the Yellow River Valley, which covers much of northern China, from about 1600 to 1050 B.C. In many cases, the dogs’ remains were placed in pits located beneath the torso of the grave’s human occupant. Some of the animals may have even been buried alive. Had the animals been pets, Campbell explained, the researchers would have found dogs of a much wider range of ages. Inscriptions on oracle bones suggest that dogs were sacrificed as offerings to the gods of the sky. The puppies may have also been intended to represent the services of a guard dog for the deceased in the afterlife. The dogs may have been bred for the purpose of sacrifice, but Campbell said it was more likely they were captured strays. "
https://www.archaeology.org/news/7639-190508-scotland-orkney-cist,Bronze Age,"Bronze Age Cist Found on Orkney Island. FINSTOWN, SCOTLAND— The Orcadian reports that an intact burial cist was discovered at a proposed construction site on the main island of Orkney by a team from the Orkney Research Centre for Archaeology (ORCA). A stone-lined box capped with a large, flat stone, the cist was found just below the surface of the ground, and is estimated to be 3,500 years old. No human remains have been found in the cist to date, but archaeologist Pete Higgins said careful excavation may detect some pieces of bone. "
https://www.archaeology.org/news/7637-190507-peru-wari-bronze,Pre-Columbian,"Bronze Tools Recovered From Wari Tomb in Peru. WARSAW, POLAND— Science in Poland reports that a young man buried some 1,200 years ago at the site of Huarmey in northern coastal Peru may have been a metallurgist, based upon the well-worn bronze saw, ax, knives, and chisels with bone handles recovered from his grave by a team of researchers led by Miłosz Giersz of the University of Warsaw's Institute of Archaeology. A key additional clue to the man's profession was a sample of slag, or rocky waste produced during the refining of metal from ore. The young man, who was about 20 years old at the time of death, was placed in a sitting position, and wrapped in fabric decorated with a design imprinted with wet clay. The tools were also wrapped in fabric, some of which has survived. Giersz and Branden Rizzuto of the University of Toronto analyzed the content of the metal and concluded it is an alloy of copper and arsenic. “Arsenic alloy guaranteed that these were really hard tools that could be used for a variety of farm and carving jobs, as well as war weapons,” Giersz said. A pattern engraved on the saw may have been a maker’s signature, Giersz added. "
https://www.archaeology.org/news/7636-10507-wales-bronze-age,Bronze Age,"Possible Bronze Age Canoe Discovered in Wales. GWYNEDD, WALES—Road construction in northwest Wales has uncovered three troughs under a burned Bronze Age mound, according to a BBC News report. In one of the troughs, archaeologists led by Jenny Emmett of Gwynedd Archaeological Planning Service found a large section of timber made from a hollowed-out oak tree some 3,500 years ago. Further study of the timber may reveal whether it was originally part of a canoe. Emmett said if the timbers were part of a canoe, it would be the first such vessel discovered in northwest Wales. "
https://www.archaeology.org/news/7635-190507-japan-wooden-runner,East Asia,"Section of Ancient Wooden Sledge Found in Japan. CHIBA PREFECTURE, JAPAN— The Asahi Shimbun reports that a piece of a runner from a wooden sledge was discovered in the moat surrounding Hamanaga-Suga burial mound cluster, which is located near the eastern coast of the island of Honshu. The 1,400-year-old runner fragment, made from the wood of the muku tree, measures about 55 inches long. Such V-shaped sledges, known as shura , are thought to have carried materials such as heavy stones used to build the burial mounds at the site. "
https://www.archaeology.org/news/7634-190506-bolivia-tiwanaku-bundle,Pre-Columbian,"Drug Residues Detected on Ancient Ritual Bundle From Bolivia. BERKELEY, CALIFORNIA— New Scientist reports that Melanie Miller of the University of Otago and her colleagues detected traces of five psychoactive chemicals on a collection of drug paraphernalia discovered in a rock shelter in southwestern Bolivia. The rock shelter is thought to have been a funerary enclosure where members of the Tiwanaku state may have held ceremonies believed to enable contact with the dead. Radiocarbon dating indicates the artifacts, including a leather bag, wooden snuffing tablets and a snuffing tube carved with human-like figures, llama-bone spatulas, a textile headband, bits of dried plants, and a pouch made from three fox snouts stitched together, are approximately 1,000 years old. The scientists suggest plant matter may have been ground and prepared for use in the snuffing tablets and inhaled with the tube. Because none of the plants these psychoactive chemicals are made from are native to the region, the scientists suggest travelling shamans may have carried their own supplies, or the Tiwanaku may have obtained them through trade networks. "
https://www.archaeology.org/news/7516-190402-lake-titicaca-offerings,Pre-Columbian,"Tiwanaku Ritual Offerings Discovered in Lake Titicaca. OXFORD, ENGLAND—According to a report in The Guardian , a team of researchers led by Christophe Delaere of the University of Oxford and the Free University of Brussels have recovered ritual offerings made by the people of the Tiwanaku state from a reef off the coast of the Island of the Sun in Lake Titicaca, a body of water in the Andes Mountains that straddles the border between Peru and Bolivia. Delaere and his team suggest the site would have offered the Tiwanaku elite spectacular views for ceremonies that would have reinforced their power. Llama bones and remains of burned fish found along with luxurious artifacts at the site have been dated to between the eighth and tenth centuries A.D. The young llamas may have been adorned with items such as perforated gold ear ornaments with traces of leather tassels before being transported by boat to the reef, where they were sacrificed. The fish are thought to have been eaten during the ceremony. Other artifacts uncovered at the site include a lapis lazuli puma figurine, ceramic incense burners in the shape of pumas, and spiny oyster shells imported from Ecuador. "
https://www.archaeology.org/news/7632-190506-pyramid-builder-cemetery,Egyptian,"4,500-Year-Old Pyramid Builders’ Cemetery Found in Egypt. CAIRO, EGYPT—A cemetery dating to the Old Kingdom period has been discovered on the Giza Plateau, according to an Ahram Online report. Mostafa Waziri, secretary-general of the Supreme Council of Antiquities, said his team uncovered several tombs and shafts where the remains of workers who built the pyramids were buried. The oldest tomb belonged to a family that lived during the Fifth Dynasty, around 2500 B.C., and contained the remains of two people: Behnui-Ka, a priest, judge, and purifier who served the kings Khafre, Userkaf, and Niuserre; and Nwi Who, who served as chief of the great state, the overseer of new settlements, and purifier of Khafre. Among the artifacts in the tomb is a limestone statue depicting one of the two men with his wife and son. The cemetery was later reused, and also held painted wooden coffins, and wooden and clay funerary masks dating to the eighth century B.C. "
https://www.archaeology.org/news/7627-190502-india-harrapan-burials,South&Southeast Asia,"4,000-Year-Old Burials Unearthed in Northern India. NEW DELHI, INDIA—According to a report in The Daily Pioneer , an excavation led by SK Manjul of the Archaeological Survey of India has uncovered 4,000-year-old burials at the Harappan site of Sanauli, which is located on the bank of the River Yamuna in northern India. The burials are thought to have consisted of wooden coffins resting on platforms with “legs,” or pillars. One of the “legged coffins,” decorated with stone inlays, held a woman’s skeleton. Traces of a bow, bone points, an armlet of semiprecious stones, gold beads, and pottery were found in her burial. A second platform held the remains of a woman, a copper mirror, a hairpin, and beads. Two large pots under her platform may have held food such as rice, dal made from black lentils, and the remains of cattle and wild pigs. Mongoose remains were also recovered. Three chariots, shields, swords, and helmets that may have belonged to a warrior class have also been discovered at the site. "
https://www.archaeology.org/news/7620-190430-india-stucco-sculpture,South&Southeast Asia,"Life-Sized Stucco Sculpture Unearthed in India. HYDERABAD, INDIA—According to a Times of India report, a life-sized stucco sculpture of a Bhodhisattva has been unearthed at Phanigiri, a Buddhist site in southern India dating back to the first century B.C. “This unique sculpture found in the excavations is the biggest and the most important [example], and a rare finding not just in Telangana, but also in the country,” said Sunita Bhagwat, director of the local Department of Heritage. Excavation of the site has also revealed domed structures known as stupas, assembly chambers, pillared halls, a monastery, platforms and staircases, and sculptures with Brahmi inscriptions ranging in age from the first century B.C. to the fourth century A.D. "
https://www.archaeology.org/news/7615-190426-peru-wari-chicha,Pre-Columbian,"Wari Beer Production Analyzed. CHICAGO, ILLINOIS—According to a Popular Science report, the production of chicha, a light, sour beer-like beverage usually made from corn, helped to spread the influence of the Wari Empire throughout what is now Peru between A.D. 450 and 1000. Archaeologist Ryan Williams of the Field Museum and his colleagues analyzed the chemical makeup of clay vessels found at a brewery in Cerro Baul, a town at the empire’s southern edge, and found they had been crafted from local materials with Wari iconography. Analysis of chicha residues on the pottery revealed the batch had been brewed from pepper berries, which can grow during drought. Remains of pepper berries were also recovered from the brewery site. Chicha remains drinkable for only about one week, requiring it to be made locally, and because breweries are a common feature at Wari sites, Williams suggests beer brewing and drinking may have been a local activity that brought the Wari people together. “Even in environmentally bad times, [Wari] could continue to kind of maintain this interaction with their population through this production of beer,” Williams said. "
https://www.archaeology.org/news/7614-190426-pakistan-metal-workshop,South&Southeast Asia,"2,000-Year-Old Metal Workshop Uncovered in Pakistan. ISLAMABAD, PAKISTAN— Gulf News reports that a metal workshop dating to the second century B.C. was discovered in Pakistan by archaeologists led by Gul Rahim of the University of Peshawar. Furnaces, grinding stones, crucibles, molds, trowels, knives, and drills were uncovered at the site, which was dated based on the presence of coins made during the Indo-Greek period. Rahim said arrows, bows, daggers, and swords were likely produced in the workshop. “As compared to Buddhist sites that were built using brick masonry, this site was made from clay so it was difficult to preserve it,” explained archaeological surveyor Mohammad Naeem. "
https://www.archaeology.org/news/7611-190425-keros-bronze-age-architecture,Bronze Age,"Bronze Age Architecture Unearthed on Greek Isles. ATHENS, GREECE—A number of stairways, drainage systems, and multi-level buildings have been unearthed at a Bronze Age settlement discovered on the Greek islands of Keros and Dhaskalio , according to The National Herald . The two islands were connected in antiquity. The recent excavations also revealed that some of the buildings on Dhaskalio were monumental in size, and were built with marble imported from Naxos. "
https://www.archaeology.org/news/7610-190425-cambodia-temple-foundation,South&Southeast Asia,"Excavation Uncovers Base of Cambodia’s Ak Yum Temple. ANGKOR, CAMBODIA—Low water levels in West Baray Lake allowed archaeologists from Cambodia’s Department of Conservation of Monuments to uncover sections of the foundation of the eighth-century Ak Yum temple, according to a report from Khmer Times . The temple was partially submerged when the lake was constructed in the eleventh century. “The result will greatly contribute toward determining the exact location as well as the depth of the foundation of the Ak Yum temple,” said Long Kosal of the Apsara Authority. The excavations also uncovered several large stones thought to have been used to keep water out of the northern end of the temple. “The working team is currently digging deeper to get to the base of the temple but work could be disrupted if there is rain which increases the water level,” said Chea Socheat, director of the Ak Yum temple research project. "
https://www.archaeology.org/news/7609-190424-guatemala-magnetized-potbelly,Pre-Columbian,"Guatemala’s Magnetized Sculptures Studied. CAMBRIDGE, MASSACHUSETTS— Science News reports that geoscientist Roger Fu of Harvard University and his colleagues analyzed the magnetized areas of 11 of Guatemala’s 2,000-year-old potbelly sculptures. Some of the massive sculptures, which are generally round in shape and depict people holding extremely large stomachs with their arms and legs, are thought to have been carved from boulders magnetized by lightning strikes. Fu’s team suggests the ancient carvers looked for areas of the iron-rich basalt boulders that repelled magnetized minerals that they held in their hands, and then carved the figures’ foreheads, cheeks, and navels within those magnetic fields. Art historian Julia Guernsey of the University of Texas at Austin suggests that the sculptures may have been intended to represent dead ancestors, and their capacity to repel magnetized objects may have been interpreted as indicating an ancestor’s presence and authority. "
https://www.archaeology.org/news/7606-190423-china-porcelain-workshop,East Asia,"Ming Dynasty Porcelain Workshop Identified in Eastern China. JIANGXI PROVINCE, CHINA— Xinhua reports that a wall uncovered in the city of Jingdezhen, at the foot of southeastern China’s Zhushan Mountain, was part of an imperial ceramic workshop dating to the early Ming Dynasty (A.D. 1368–1644). Fragments of rare royal porcelain were found within the wall ruins of the complex, and porcelain that was not selected by the royal family for use was found in burial pits near the structure, according to Jiang Jianxin of the Ceramic Archaeology Institute of Jingdezhen. The rejected pieces were deliberately smashed as part of a strict management system, Jiang explained. The city of Jingdezhen is known as China’s “Porcelain Capital” because porcelain was produced for imperial families and officials there for more than 1,000 years. "
https://www.archaeology.org/news/7603-190422-texas-prehistoric-diet,Native American,"Venomous Snake Parts Found in Prehistoric Human Coprolite. COLLEGE STATION, TEXAS— Cosmos reports that researchers led by Elanor Sonderman of Texas A&M University discovered uncooked bones, scales, and the fang of a viper in a single human coprolite recovered from a rock shelter in southwest Texas. The sample of fossilized feces has been dated to between 1,460 and 1,528 years old. The researchers also detected traces of agave, prickly pear cactus, plants related to asparagus, and the uncooked bones of a small rodent in the sample. Sonderman said the viper parts are the first direct archaeological evidence of human consumption of venomous snakes, but further investigation of coprolites from the region is needed before scientists add them to the possible diet of the people who lived there. "
https://www.archaeology.org/news/7601-190422-alaska-massacre-site,Native American,"Possible Seventeenth-Century Massacre Site Found in Alaska. ABERDEEN, SCOTLAND— Live Science reports that researchers led by Rick Knecht and Charlotta Hillerdal of the University of Aberdeen have uncovered evidence of a massacre at a well-preserved Yup’ik village site in southwestern Alaska, where more than 60,000 artifacts, including dolls, figurines, wooden dance masks, and grass baskets have also been recovered from the permafrost. Some of the 28 people whose remains were discovered in a large defensive complex at the town of Agaligmiut, which is now often called Nunalleq, had been tied with grass rope before being killed, Knecht said. Most of the victims were women, children, and older men. “They were face down and some of them had holes in the back of their skulls from [what] looks like a spear or an arrow.” The complex in which the bodies were found was burned down sometime between A.D. 1652 and 1677, a period known in Yup’ik oral tradition for a conflict that began over an injury to a boy during a game of darts and escalated into the “bow and arrow wars.” “There’s a number of different tales,” Knecht explained. “What we do know is that the bow and arrow wars were during a period of time [called] the Little Ice Age, where it went from quite a bit warmer than it is now to quite a bit colder in a very short period of time.” The change in climate may have caused a food shortage that triggered the hostilities, he added. "
https://www.archaeology.org/news/7600-190422-india-inscribed-stone,South&Southeast Asia,"Eighteenth-Century Inscription Unearthed in India. THANJAVUR, INDIA—According to a report in The Times of India , local people in the village of Perumagalur in the southern state of Tamil Nadu uncovered an inscribed stone measuring about five feet long and two feet wide at the Somanathar temple during renovation work. An archaeologist named Manimaran of the Saraswathi Mahal Library and a team of epigraphists determined the text was written in a script used to write the Marathi language, which was primarily spoken in the state of Maharashtra, located to the north. Manimaran explained that the text described donations made by the eighteenth-century Maratha ruler Prathaba Simhan to the temple. The text was repeated in the Tamil language on the other side of the stone, though this inscription is no longer legible, he added."
https://www.archaeology.org/news/7597-190419-guatemala-maya-figurines,Pre-Columbian,"Maya Figurine Workshop Discovered in Guatemala. ROCK HILL, SOUTH CAROLINA—According to a Science Magazine report, a large figurine workshop dated to between A.D. 750 and 900 was discovered in the highlands of Guatemala during a construction project on private property. Archaeologist Brent Woodfill of Winthrop University excavated what was left of the site, named Aragón, and recovered thousands of ceramic fragments, including pieces of figurines and the molds used to make them. Such figurines are thought to have been given by Maya political leaders to their allies in order to strengthen and publicize political ties. The presence of the workshop suggests there may have been a previously unknown powerful and prosperous Maya city in the region during this time period. "
https://www.archaeology.org/news/7591-190417-slovakia-cremation-burials,Bronze Age,"Bronze Age Cremation Burials Found in Slovakia. RIMAVSKÁ SOBOTA, SLOVAKIA— The Slovak Spectator reports that 17 graves containing cremated human remains were discovered during archaeological investigation ahead of a construction project in the town of Rimavská Sobota, in southern Slovakia. Archaeologist Alexander Botoš of the Gemersko-Malohontské Museum said the burial site was used for about 800 years during the Bronze Age by members of the Piliny culture. The cemetery site was eventually covered over by construction of the town during the medieval period. The burials will be studied at the Gemersko-Malohontské Museum, where Botoš thinks researchers may find Bronze Age jewelry during restoration work. "
https://www.archaeology.org/news/7583-190412-mexico-artifacts-repatriated,Pre-Columbian,"U.S. Repatriates Artifacts to Mexico. MEXICO CITY, MEXICO— Yucatan Expat Life reports that the Federal Bureau of Investigation, working through the U.S. Embassy in Mexico City, has handed over two artifacts to officials from Mexico’s National Institute of Anthropology and History. The figurines, which are made in the Teotihuacan style, are thought to have been crafted by people living in Mexico’s Central Plain sometime between A.D. 200 and 700. Federal agents recovered the artifacts in 2014 from an American collector. “When artifacts are illicitly removed from their places of origin, we lose meaningful information about the study of the past,” commented foreign ministry lawyer Sergio Estrada. "
https://www.archaeology.org/news/7536-190410-alabama-cherokee-inscriptions,Native American,"Cherokee Inscriptions Found in Alabama Cave. KNOXVILLE, TENNESSEE— Science Magazine reports that inscriptions written in Cherokee script have been discovered at the head of an underground stream in Alabama’s Manitou Cave. Made up of 85 characters based on the syllables of the Cherokee language, the syllabary used in the inscriptions was invented in the early nineteenth century by Sequoyah, a Cherokee silversmith. It was officially adopted by the Cherokee Nation in 1825, and was widely used to communicate in daily life and in print. Jan Simek of the University of Tennessee, along with scholars from the Eastern Band of Cherokee Indians, the United Keetoowah Band of Cherokees, and the Cherokee Nation of Oklahoma, as well as additional colleagues worked together to understand the cave’s inscriptions. They concluded that the text commemorated a sacred game similar to the modern game of lacrosse played on April 30, 1828. The rituals conducted before the game are thought to have been presided over by Sequoyah’s son, Richard Guess, whose name appears in an adjoining inscription. A third inscription, reading “I am your grandson,” was found written backwards on the ceiling of the cave and is thought to have been a message for Cherokee ancestors and other supernatural beings. The Cherokee were forced westward from these ancestral lands on the Trail of Tears in the 1830s. "
https://www.archaeology.org/news/7531-190408-france-le-tumulus-des-sables,Bronze Age,"New Dates Obtained for Prehistoric Burial Mound in France. CANBERRA, AUSTRALIA— Cosmos Magazine reports that Hannah James of Australian National University and her colleagues dated teeth from the remains of seven adults and one child recovered from a prehistoric burial mound discovered in southwestern France in 2006. Known as Le Tumulus des Sables, the mound contained a jumble of bones from at least 20 adults and 10 children, and an assortment of pottery, much of which was made in the Bell Beaker style. Previous dates obtained for two bone fragments discovered in the mound fell within France’s Bell Beaker period, or between 2500 and 1800 B.C. “It’s one of [the] first cultures which spreads out all across Europe,” James explained. The new dates indicate that an additional six of the individuals buried in the mound also lived during France’s Bell Beaker period, but one person lived much earlier, between 3650 and 3522 B.C., and another lived much later, sometime between 1277 and 1121 B.C. This range of dates suggests the mound was in use for more than 2,000 years. Analysis of strontium, carbon, nitrogen, and oxygen isotopes in the teeth suggests that all but one of the adults grew up near the burial mound. "
https://www.archaeology.org/news/4311-160401-northern-thai-manuscripts,South&Southeast Asia,"Ancient Thai Manuscripts Now Available Online. PHILADELPHIA, PENNSYLVANIA— The Digital Library of Northern Thai Manuscripts has been launched by Justin McDaniel of the University of Pennsylvania and Harald Hundius, David Wharton, and Bounleut Thammachak of the National Library of Laos. “This is a huge project to preserve, make accessible, catalogue and scan the entire corpus of Northern Thai manuscripts. Anyone from students and researchers to monks and nuns can now read this preserved literature of an entire people,” McDaniel said in a press release . The library contains approximately 5,000 ancient manuscripts from monastic temples, and will eventually contain more than 7,000. The database also includes material from the Preservation of Northern Thai Manuscripts Project of the Chiang Mai University Library. “It’s mostly Buddhist material, but also scientific material, historical material, botany, astrology, grammar, folk tales, philosophical tales, a massive corpus going back from 1410 to the 1950s when print became more popular,” McDaniel added. "
https://www.archaeology.org/news/7529-190408-cambodia-ancient-graves,South&Southeast Asia,"Ancient Graves Discovered in Cambodia. PREY VENG PROVINCE, CAMBODIA— The Phnom Penh Post reports that six graves dating to the period of the Funan Empire, between the first and fifth centuries A.D., have been unearthed by archaeologists in southern Cambodia during a road construction project. Named in Chinese historical texts, the Funan Empire was centered on the Mekong Delta and is thought to have been a powerful trading state, based on archaeological evidence. Pottery and tools were included in the burials, according to Voeun Vuthy of the Ministry of Culture and Fine Arts, who explained that the area has long been considered sacred by locals. “The ancient area is on the tallest hill with some trees,” added Nuth Bun Doeun, chief of police of the region’s capital. “The villagers do not exactly know what the area is, but they have been worshipping there for many years.” "
https://www.archaeology.org/news/7527-190405-egypt-sohag-tomb,Egyptian,"Well-Preserved Paintings and Mummies Found in Upper Egypt. CAIRO, EGYPT—Egypt’s Tourism and Antiquities Police discovered a Ptolemaic-era tomb while investigating illegal excavations near the Al-Dayabat archaeological mound in Upper Egypt’s Sohag Governorate, according to an Ahram Online report. The tomb, which is made up of two small rooms and contained two limestone sarcophagi, belonged to a nobleman named Toutou and his musician wife. One well-preserved mummy has also been recovered. “Although it is a very small tomb from the Ptolemaic period, it is exceptionally painted with beautiful scenes,” said Mostafa Waziri, secretary general of Egypt's Supreme Council of Antiquities. Mummified falcons, eagles, cats, dogs, and shrews were found in the tomb as well. Waziri said that ancient Egyptians believed shrews could cure blindness, because they can have good night vision. "
https://www.archaeology.org/news/7525-190404-israel-menorah-image,Near East,"2,000-Year-Old Menorah Image Uncovered in Southern Israel. BEERSHEBA, ISRAEL—Archaeologist Daniel Varga of the Israel Antiquities Authority said an image of a nine-branched menorah has been found on a fragment of an oil lamp unearthed at a 2,000-year-old settlement in the Negev Desert, according to a report in The Times of Israel . Other artifacts suggestive of Jewish religious practice at the site, located on the southern edge of Judea, include ritual baths and stone vessels associated with purity laws. Olive and date pits, baking ovens, and underground chambers that may have been used for storage have also been unearthed. Nabataean pottery and pottery imported from the Greek islands and other Mediterranean locations suggest an overlap of cultures, added archaeologist Shira Bloch. "
https://www.archaeology.org/news/7524-190404-egypt-south-saqqara,Egyptian,"Egyptologists Survey Old Kingdom Sites in South Saqqara. CAIRO, EGYPT— Ahram Online reports that a recent survey in south Saqqara, near the pyramid complex of King Djedkare, revealed the tomb of a Fifth Dynasty dignitary named Khuwy, and the name of a previously unknown Old Kingdom queen, Setibhor. Mostafa Waziri, secretary general of Egypt’s Supreme Council of Antiquities, said blocks from Khuwy’s tomb were removed and reused in antiquity, but an L-shaped offering chamber that was once decorated with reliefs remains at the site. On the north wall of the tomb’s superstructure, archaeologists led by Mohamed Megahed found a descending corridor leading to a vestibule. On the southern side, there is an antechamber decorated with images of the owner of the tomb at an offering table. Megahed said the burial chamber was filled with the rubble of a limestone sarcophagus that was destroyed in antiquity. Khuwy’s mummified remains were also recovered. Setibhor’s name was found in an inscription on a red granite column in a portico at what had been an unidentified pyramid complex containing architectural elements usually reserved for Old Kingdom kings. Megahed and his team suggest that Setibhor may have helped her husband, King Djedkare, ascend the throne of Egypt, and that he appears to have honored her in return with the large pyramid complex. "
